"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL329979";"";"None";"308.38";"0";"3.32";"5f";"COc1cccc2c1cc(CCNC(C)=O)n2-c1ccccc1";"GTP-gammaS index";"'='";"0.23";"";"";"";"";"";"";"";"";"";"0";"CHEMBL714095";"Basal binding activity towards Melatonin receptor type 1A was measured by incubating with [35S]GTP-gamma-S (100 uM) and NaCl (700 mM).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131096";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL329979";"";"None";"308.38";"0";"3.32";"5f";"COc1cccc2c1cc(CCNC(C)=O)n2-c1ccccc1";"Relative intrinsic activity";"'='";"0.61";"";"";"";"";"";"";"";"";"";"0";"CHEMBL715949";"Specific binding of [35S]GTP-gamma-S, to the alpha subunit of the G-protein-coupled Melatonin receptor type 1A was measured expressed as % G-protein activation expressed as relative intrinsic activity with respect to MLT";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131096";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL341989";"";"None";"261.32";"0";"2.90";"107";"CC(=O)NCCc1coc2ccc(OC(C)C)cc12";"IC50";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"27.17";"0.51";"4.20";"13.79";"0";"CHEMBL856174";"Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.";"B";"BAO_0000019";"assay format";"Ovis aries";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131168";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL341705";"";"None";"274.36";"0";"2.12";"7 (R-isomer)";"CCCC(=O)N[C@@H]1CCN(c2cccc3c2CCO3)C1";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"26.15";"0.49";"5.05";"17.26";"0";"CHEMBL715946";"Binding affinity against human MT1 melatonin receptor expressed in NIH3T3 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136485";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307716";"";"";""
"CHEMBL99534";"";"None";"218.26";"0";"1.81";"8";"COc1cccc2[nH]c(CNC(C)=O)cc12";"GTP-gammaS index";"'='";"0.021";"";"";"";"";"";"";"";"";"";"0";"CHEMBL714095";"Basal binding activity towards Melatonin receptor type 1A was measured by incubating with [35S]GTP-gamma-S (100 uM) and NaCl (700 mM).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131096";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"Melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.389";"nM";"9.41";"";"";"UO_0000065";"40.51";"0.76";"7.55";"17.39";"1";"CHEMBL892166";"Displacement of 2[125I]iodomelatonin from recombinant human MT1 receptor expressed in NIH 3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147887";"1";"Scientific Literature";"Eur J Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL94301";"";"None";"338.41";"0";"3.50";"22";"CNC(=O)NCCc1c(Cc2ccccc2)oc2ccc(OC)cc12";"Ki";"'='";"5.37";"nM";"8.27";"";"";"UO_0000065";"24.44";"0.45";"4.77";"13.02";"0";"CHEMBL714106";"Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135482";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307715";"";"";""
"CHEMBL1218";"RAMELTEON";"4.0";"259.35";"0";"2.57";"(S)-(-)-22b";"CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3";"Ratio";"'='";"1.51";"";"";"";"";"";"";"";"";"";"0";"CHEMBL851339";"Ratio of IC50 against cAMP to that of Ki of human melatonin receptor (MT1).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135782";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"melatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"41.76";"0.78";"7.84";"17.92";"0";"CHEMBL715947";"Displacement of 2-[125I]iodomelatonin from human Melatonin receptor type 1A expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130532";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3308072";"";"";""
"CHEMBL311106";"";"None";"315.41";"0";"3.71";"14";"CCCOc1ccc2ccc(OC)cc2c1CCNC(=O)CC";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"25.65";"0.48";"4.38";"17.01";"0";"CHEMBL715947";"Displacement of 2-[125I]iodomelatonin from human Melatonin receptor type 1A expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130532";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3308072";"";"";""
"CHEMBL291857";"";"None";"287.36";"0";"2.93";"2";"CCC(=O)NCCc1c(OC)ccc2ccc(OC)cc12";"Ki";"'='";"0.099";"nM";"10.00";"";"";"UO_0000065";"34.81";"0.65";"7.07";"21.04";"0";"CHEMBL715947";"Displacement of 2-[125I]iodomelatonin from human Melatonin receptor type 1A expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130532";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"CHEMBL3308072";"";"";""
"CHEMBL1760945";"";"None";"233.27";"0";"1.18";"7a";"COc1ccc2ccn(CCNC(C)=O)c2n1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"37.96";"0.71";"7.67";"15.77";"0";"CHEMBL1763819";"Displacement of 2-[125I]-iodomelatonin from human MT1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";""
"CHEMBL1774512";"";"None";"243.31";"0";"2.09";"8";"CC(=O)NCCC1=CCc2ccc3c(c21)CCO3";"Ratio Ki";"'='";"5.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1775435";"Ratio of compound Ki to melatonin Ki for human MT1 receptor expressed on CHO cells by radioligand displacement assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772997";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL4747996";"";"None";"351.41";"0";"2.99";"11b";"COc1cccc(-c2nc(CCNC(C)=O)c3cc(OC)ccc3n2)c1";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"17.93";"0.33";"3.31";"8.59";"0";"CHEMBL4684895";"Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cells incubated for 120 mins by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680188";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 2.0 hr";"AGONIST";""
"CHEMBL4745789";"";"None";"259.31";"0";"1.71";"20b";"CCC(=O)NCCc1nncc2ccc(OC)cc12";"Ki";"'='";"1470.0";"nM";"5.83";"";"";"UO_0000065";"22.49";"0.42";"4.12";"9.10";"0";"CHEMBL4684895";"Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cells incubated for 120 mins by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680188";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 2.0 hr";"AGONIST";""
"CHEMBL4739898";"";"None";"321.38";"0";"2.98";"11a";"COc1ccc2nc(-c3ccccc3)nc(CCNC(C)=O)c2c1";"Emax";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4684898";"Agonist activity at human MT1 expressed in CHO cell membrane incubated for 1 hr by [35S]GTPgammaS binding assay relative to control";"F";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Cell membrane";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680188";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"";""
"CHEMBL456727";"";"None";"259.37";"0";"3.24";"11, S24203";"CSc1ccc2cccc(CCNC(C)=O)c2c1";"IC50";"'='";"0.875";"nM";"9.06";"";"";"UO_0000065";"34.92";"0.69";"5.82";"31.13";"0";"CHEMBL1772361";"Binding affinity to human MT1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770106";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";""
"CHEMBL1774521";"";"None";"322.20";"0";"2.81";"17";"CC(=O)NCCC1=C(Br)Cc2ccc3c(c21)CCO3";"Ki";"'='";"0.0087";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1775434";"Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772997";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1774519";"";"None";"339.48";"0";"4.43";"15";"CC(=O)NCCC1=C(CC2CCCCC2)Cc2ccc3c(c21)CCO3";"Ki";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"23.67";"0.44";"3.61";"20.97";"0";"CHEMBL1775434";"Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772997";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";""
"CHEMBL243003";"";"None";"338.50";"0";"4.71";"27b";"CCCC(=O)NCC1(c2cn3c4c(cccc24)CCC3)CCCCC1";"Ki";"'='";"5888.44";"nM";"5.23";"";"";"UO_0000065";"15.45";"0.29";"0.52";"15.37";"0";"CHEMBL892166";"Displacement of 2[125I]iodomelatonin from recombinant human MT1 receptor expressed in NIH 3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147887";"1";"Scientific Literature";"Eur J Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL244263";"";"None";"270.38";"0";"3.05";"21b";"CCC(=O)NCCCc1cn2c3c(cccc13)CCC2";"Ki";"'='";"75.86";"nM";"7.12";"";"";"UO_0000065";"26.33";"0.49";"4.07";"20.92";"0";"CHEMBL892166";"Displacement of 2[125I]iodomelatonin from recombinant human MT1 receptor expressed in NIH 3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147887";"1";"Scientific Literature";"Eur J Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL514415";"";"None";"363.46";"0";"3.42";"6b";"COc1ccc2[nH]c(CN3CCc4ccccc43)c(CCNC(C)=O)c2c1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1031362";"Antagonist activity at human MT1 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP formation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143397";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";""
"CHEMBL340832";"";"None";"327.42";"0";"3.80";"15c";"CCCC(=O)NCC1CCc2c(OC)ccc3ccc(OC)c1c23";"Ki";"'='";"0.016";"nM";"10.80";"";"";"UO_0000065";"32.97";"0.61";"7.00";"22.70";"0";"CHEMBL713111";"Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133479";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";""
"CHEMBL1760944";"";"None";"233.27";"0";"1.25";"4-azamelatonin";"COc1ccc2[nH]cc(CCNC(C)=O)c2n1";"EC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1764014";"Agonist activity at human MT1 receptor expressed in CHO cells by [35S]GTPgamma binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL553105";"";"None";"302.42";"0";"3.49";"23";"CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(C(C)C)N2";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"28.92";"0.54";"5.25";"17.36";"0";"CHEMBL715944";"Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147593";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307716";"";"";""
"CHEMBL3612461";"";"None";"277.37";"0";"1.77";"6l";"CCNC(=O)NCC1CCc2c(OC)cccc2N1C";"Emax";"'='";"92.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3612464";"";"None";"338.45";"0";"3.54";"8a, UCM1014";"CCC(=O)NCC1CCc2c(OC)cccc2N1Cc1ccccc1";"Emax";"'='";"79.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3612603";"";"None";"262.35";"0";"1.97";"8h";"CCC(=O)NCC1CCc2c(OC)cccc2N1C";"Emax";"'='";"112.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3612466";"";"None";"338.45";"0";"3.54";"8c";"CCC(=O)NCC1CCc2ccc(OC)cc2N1Cc1ccccc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3612470";"";"None";"294.40";"0";"3.14";"(+)-8e";"CC(=O)NC[C@@H]1CCc2ccccc2N1Cc1ccccc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3612605";"";"None";"308.42";"0";"3.19";"8j";"CC(=O)NCC1CCc2ccccc2N1CCc1ccccc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3614203";"Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3611983";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL4292109";"";"None";"328.48";"0";"3.54";"19f";"CCNC(=S)NCC1(C)CCc2ccc3ccc(OC)cc3c21";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"25.57";"0.50";"4.86";"25.23";"0";"CHEMBL4252022";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251551";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4290302";"";"None";"298.39";"0";"3.20";"17h";"CCNC(=O)NCC1CCc2ccc3ccc(OC)cc3c21";"EC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4252026";"Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251551";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL206686";"";"None";"312.41";"0";"3.22";"14e";"Cn1cc(C2(CNC(=O)C3CCC3)CCC2)c2cc(O)ccc21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL206790";"";"None";"298.39";"0";"3.12";"19d";"COc1ccc2[nH]cc(C3(CNC(=O)C4CC4)CCC3)c2c1";"Ki";"'='";"57.8";"nM";"7.24";"";"";"UO_0000065";"24.26";"0.45";"4.12";"13.37";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL426127";"";"None";"288.39";"0";"2.99";"6e";"CCC(=O)NCC(C)(C)c1cn(C)c2ccc(OC)cc12";"Ki";"'='";"6.03";"nM";"8.22";"";"";"UO_0000065";"28.50";"0.53";"5.23";"19.00";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL208307";"";"None";"274.36";"0";"2.60";"6d";"COc1ccc2c(c1)c(C(C)(C)CNC(C)=O)cn2C";"Ki";"'='";"11.5";"nM";"7.94";"";"";"UO_0000065";"28.94";"0.54";"5.34";"18.35";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL379616";"";"None";"274.36";"0";"2.82";"6b";"CCC(=O)NCC(C)c1cn(C)c2ccc(OC)cc12";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"30.29";"0.57";"5.49";"19.21";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL210147";"";"None";"246.31";"0";"2.42";"17a";"COc1ccc2[nH]cc(C(C)CNC(C)=O)c2c1";"Ki";"'='";"1.67";"nM";"8.78";"";"";"UO_0000065";"35.64";"0.67";"6.36";"16.22";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL1223051";"";"None";"239.34";"0";"2.31";"7e";"COc1cccc(SC(C)CNC(C)=O)c1";"Ratio";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1227858";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells assessed as increase of [35S]GTPgammaS binding relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL3759084";"";"None";"287.29";"0";"3.18";"10c";"COc1ccc2ccc3oc(CNC(=O)CF)cc3c2c1";"Ki";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"28.70";"0.54";"5.06";"16.02";"0";"CHEMBL3762920";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758099";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308072";"";"";""
