"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value"
"CHEMBL4873903",,"None",275.31,"0","1.12","19a","COc1nc2ccc3c(c2n1CCNC(C)=O)CCO3","Ki","'='",0.61,"nM",9.21,,,"UO_0000065",33.47,"0.63","8.09","14.09",0,"CHEMBL4834838","Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834400",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 1.0 hr","AGONIST",
"CHEMBL334079",,"None",376.5,"0","4.85","47","O=C(NCCCc1cccc2nc(CCCCc3ccccc3)oc12)C1CC1","Ki","'='",0.63,"nM",9.2,,,"UO_0000065",24.44,"0.45","4.35","16.69",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL334079",,"None",376.5,"0","4.85","63","O=C(NCCCc1cccc2nc(CCCCc3ccccc3)oc12)C1CC1","Ki","'='",0.63,"nM",9.2,,,"UO_0000065",24.44,"0.45","4.35","16.69",1,"CHEMBL3269751","Displacement of [125I]2-iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3259722",1,"Scientific Literature","J Med Chem",2014,"CHEMBL3308072",,,
"CHEMBL1096991",,"None",564.68,"2","6.48","25","CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)c5ccco5)c4c3)cc12","Ki","'='",0.64,"nM",9.19,,,"UO_0000065",16.28,"0.30","2.71","10.24",0,"CHEMBL1108334","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL136564",,"None",275.35,"0","1.52","16 (R-isomer)","CCNC(=O)N[C@@H]1CCN(c2cccc3c2CCO3)C1","Ki","'='",0.65,"nM",9.19,,,"UO_0000065",33.37,"0.63","7.67","17.14",0,"CHEMBL715946","Binding affinity against human MT1 melatonin receptor expressed in NIH3T3 cells.","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136485",1,"Scientific Literature","Bioorg Med Chem Lett",2003,"CHEMBL3307716",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","melatonin","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.66,"nM",9.18,,,"UO_0000065",39.52,"0.74","7.32","16.96",0,"CHEMBL715945","Binding affinity towards recombinant human melatonin receptor type 1A expressed in NIH 3T3 cells using 2-[121I]iodomelatonin radioligand binding assay","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133600",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307716",,,
"CHEMBL131575",,"None",339.44,"0","3.80","19d","COc1ccc2ccc(OC)c3c2c1CCC3CCNC(=O)C1CC1","Ki","'='",0.66,"nM",9.18,,,"UO_0000065",27.05,"0.50","5.38","19.30",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL3648366",,"None",284.36,"0","3.26","BDBM103453","CC(=O)NCCC1CCc2ccc3nc(C4CC4)oc3c21","IC50","'='",0.66,"nM",9.18,,"221307","UO_0000065",32.28,"0.60","5.92","16.65",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","1","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.66,"nM",9.18,,,"UO_0000065",39.52,"0.74","7.32","16.96",1,"CHEMBL4324464","Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in NIH3T3 cells membranes by radioligand binding assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4321851",1,"Scientific Literature","Eur J Med Chem",2020,"CHEMBL3307716",,,
"CHEMBL127570",,"None",258.32,"0","2.60","17","Cc1nc2cccc(CCCNC(=O)C3CC3)c2o1","Ki","'='",0.7,"nM",9.15,,,"UO_0000065",35.44,"0.66","6.55","16.61",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL3612604",,"None",232.33,"0","1.96","8i","CCC(=O)NCC1CCc2ccccc2N1C","Ki","'='",0.7,"nM",9.15,,,"UO_0000065",39.4,"0.74","7.19","28.31",0,"CHEMBL3614202","Displacement of 2-[125I]-Iodomelatonin from human MT1 receptor transfected in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3611983",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3308072",,,
"CHEMBL4869463",,"None",303.36,"0","1.97","8e","CCOc1nc2ccc(OC)cc2n1CCNC(=O)C1CC1","Ki","'='",0.71,"nM",9.15,,,"UO_0000065",30.16,"0.57","7.18","13.99",0,"CHEMBL4834838","Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834400",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 1.0 hr","AGONIST",
"CHEMBL1223130",,"None",249.31,"0","1.99","(S)-15d","COc1cccc(O[C@@H](C)CNC(=O)C2CC2)c1","Ki","'='",0.7244,"nM",9.14,,,"UO_0000065",36.66,"0.69","7.15","19.22",0,"CHEMBL1227855","Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1221295",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3307716",,,
"CHEMBL330969",,"None",364.49,"0","4.85","44","CCC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12","Ki","'='",0.76,"nM",9.12,,,"UO_0000065",25.02,"0.46","4.27","16.54",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL95166",,"None",341.38,"0","3.85","10e","COc1ccc2oc(Cc3cccc(F)c3)c(CCNC(C)=O)c2c1","Ki","'='",0.75,"nM",9.12,,,"UO_0000065",26.73,"0.50","5.27","17.73",0,"CHEMBL714106","Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1135482",1,"Scientific Literature","J Med Chem",2002,"CHEMBL3307715",,,
"CHEMBL4869463",,"None",303.36,"0","1.97","8e","CCOc1nc2ccc(OC)cc2n1CCNC(=O)C1CC1","EC50","'='",0.75,"nM",9.12,,,"UO_0000065",,,,,0,"CHEMBL4834853","Agonist activity at human MT1 receptor expressed in CHO cells assessed as increase in cAMP levels incubated at 28 degreeC by cellular dielectric spectroscopic analysis","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834400",1,"Scientific Literature","J Med Chem",2021,"None",,"AGONIST",
"CHEMBL4210086",,"None",592.53,"2","7.00","29","CC(=O)NCCc1c(Br)[nH]c2ccc(OCCCCCCNC(=O)Oc3cccc(-c4ccccc4)c3)cc12","Ki","'='",0.7762,"nM",9.11,,,"UO_0000065",15.37,"0.32","2.11","9.85",0,"CHEMBL4200433","Displacement of [125I]iodomelatonin from human MT1 receptor expressed in rat NIH/3T3 cell membranes incubated for 90 mins by Cheng-Prusoff equation analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4196155",1,"Scientific Literature","J Med Chem",2018,"None",,,
"CHEMBL1095195",,"None",538.69,"2","6.14","26","C=CCC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","Ki","'='",0.79,"nM",9.1,,,"UO_0000065",16.9,"0.31","2.96","11.87",0,"CHEMBL1108334","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL336647",,"None",269.34,"0","3.01","13a","COc1ccc2cccc3c2c1CCC3CNC(C)=O","Ki","'='",0.8,"nM",9.1,,,"UO_0000065",33.77,"0.62","6.09","23.73",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL337882",,"None",253.34,"0","3.40","21c","CCCC(=O)NCC1Cc2cccc3cccc1c23","Ki","'='",0.79,"nM",9.1,,,"UO_0000065",35.93,"0.65","5.70","31.28",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL137878",,"None",271.36,"0","3.31","60","CCOc1ccc2cccc(CCNC(=O)CC)c2c1","IC50","'='",0.7943,"nM",9.1,,,"UO_0000065",33.53,"0.62","5.79","23.74",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL4280601",,"None",305.4,"0","2.43","17d","COc1ccc2ccc3c(c2c1)C(CNS(C)(=O)=O)CC3","Ki","'='",0.8,"nM",9.1,,,"UO_0000065",29.79,"0.59","6.67","16.42",0,"CHEMBL4252022","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL4102177",,"None",244.29,"0","1.92","11a","COc1ccc2cccc(CCNC(C)=O)c2n1","EC50","'='",0.8,"nM",9.1,,,"UO_0000065",,,,,0,"CHEMBL3993988","Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3992543",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL137998",,"None",257.33,"0","2.92","58","CCOc1ccc2cccc(CCNC(C)=O)c2c1","IC50","'='",0.7943,"nM",9.1,,,"UO_0000065",35.36,"0.65","6.18","23.74",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL322762",,"None",286.25,"0","2.40","59","COc1ccc2[nH]cc(CCNC(=O)C(F)(F)F)c2c1","IC50","'='",0.7943,"nM",9.1,,,"UO_0000065",31.79,"0.62","6.70","16.81",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL4286896",,"None",312.41,"0","3.37","19c","CCNC(=O)NCC1(C)CCc2ccc3ccc(OC)cc3c21","Ki","'='",0.8,"nM",9.1,,,"UO_0000065",29.12,"0.54","5.73","18.06",0,"CHEMBL4252022","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL4062947",,"None",273.34,"0","2.10","11g","CCNC(=O)NCCc1cccc2ccc(OC)nc12","Ki","'='",0.8,"nM",9.1,,,"UO_0000065",33.28,"0.62","7.00","14.38",0,"CHEMBL3993986","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK or CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3992543",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL237236",,"None",222.29,"0","1.27","3i","COc1cccc(N(C)CCNC(C)=O)c1","Ki","'='",0.8128,"nM",9.09,,,"UO_0000065",40.89,"0.78","7.82","21.87",0,"CHEMBL903003","Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1138357",1,"Scientific Literature","J Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL235329",,"None",236.31,"0","1.66","3k","COc1cccc(N(C)CCCNC(C)=O)c1","Ki","'='",0.8318,"nM",9.08,,,"UO_0000065",38.42,"0.73","7.42","21.84",0,"CHEMBL903003","Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1138357",1,"Scientific Literature","J Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL456727",,"None",259.37,"0","3.24","11, S24203","CSc1ccc2cccc(CCNC(C)=O)c2c1","IC50","'='",0.875,"nM",9.06,,,"UO_0000065",34.92,"0.69","5.82","31.13",0,"CHEMBL1772361","Binding affinity to human MT1 receptor","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1770106",1,"Scientific Literature","Eur J Med Chem",2011,"None",,,
"CHEMBL1774520",,"None",339.46,"0","3.76","16","CC(=O)NCCC1=C(Cc2ccsc2)Cc2ccc3c(c21)CCO3","Ki","'='",0.88,"nM",9.06,,,"UO_0000065",26.68,"0.52","5.30","23.63",0,"CHEMBL1775434","Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1772997",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL3648354",,"None",244.29,"0","2.38","BDBM103441","CC(=O)NCCC1CCc2ccc3ncoc3c21","IC50","'='",0.88,"nM",9.06,,"221295","UO_0000065",37.07,"0.69","6.68","16.43",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","1","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.88,"nM",9.06,,,"UO_0000065",38.99,"0.73","7.20","16.73",0,"CHEMBL4324453","Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in COS7 cells incubated for 1.5 hrs by gamma counting method","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4321851",1,"Scientific Literature","Eur J Med Chem",2020,"None",,,
"CHEMBL45","MELATONIN","4.0",232.28,"0","1.86","1","COc1ccc2[nH]cc(CCNC(C)=O)c2c1","Ki","'='",0.88,"nM",9.06,,,"UO_0000065",38.99,"0.73","7.20","16.73",0,"CHEMBL4324462","Binding affinity to MT1 receptor (unknown origin) assessed as inhibition constant","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4321851",1,"Scientific Literature","Eur J Med Chem",2020,"None",,,
"CHEMBL4852096",,"None",311.77,"0","2.23","10a","CCOc1nc2cc(Cl)c(OC)cc2n1CCNC(C)=O","Ki","'='",0.88,"nM",9.06,,,"UO_0000065",29.05,"0.59","6.83","13.85",0,"CHEMBL4834838","Displacement of 2-[1251]-iodomelatonin from human MT1 receptor expressed in CHO cells incubated for 60 mins by scintillation counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834400",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 1.0 hr","AGONIST",
"CHEMBL138012",,"None",261.32,"0","1.13","19 (S-isomer)","CNC(=O)N[C@H]1CCN(c2cccc3c2CCO3)C1","Ki","'='",0.9,"nM",9.05,,,"UO_0000065",34.62,"0.65","7.92","16.88",0,"CHEMBL715946","Binding affinity against human MT1 melatonin receptor expressed in NIH3T3 cells.","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1136485",1,"Scientific Literature","Bioorg Med Chem Lett",2003,"CHEMBL3307716",,,
"CHEMBL3612604",,"None",232.33,"0","1.96","8i","CCC(=O)NCC1CCc2ccccc2N1C","EC50","'='",0.9,"nM",9.05,,,"UO_0000065",,,,,0,"CHEMBL3614203","Intrinsic activity at human MT1 receptor transfected in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3611983",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3308072",,,
"CHEMBL4278446",,"None",313.4,"0","2.98","24c","CCCNC(=O)NCC1CCc2ccc3ccc(OC)nc3c21","EC50","'='",0.9,"nM",9.05,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL4293386",,"None",269.34,"0","3.01","17a","COc1ccc2ccc3c(c2c1)C(CNC(C)=O)CC3","EC50","'='",0.9,"nM",9.05,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL1097315",,"None",564.73,"2","6.70","30","C=CCC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)CC=C)c4c3)cc12","Ki","'='",0.92,"nM",9.04,,,"UO_0000065",16,"0.29","2.34","11.79",0,"CHEMBL1108334","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL1223128",,"None",249.31,"0","1.99","15d","COc1cccc(OC(C)CNC(=O)C2CC2)c1","Ki","'='",0.9333,"nM",9.03,,,"UO_0000065",36.22,"0.69","7.04","18.99",0,"CHEMBL1227855","Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1221295",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3307716",,,
